,mean_fit_time,std_fit_time,mean_score_time,std_score_time,param_algorithm,param_leaf_size,param_n_neighbors,param_weights,params,split0_test_score,split1_test_score,split2_test_score,split3_test_score,split4_test_score,split5_test_score,split6_test_score,split7_test_score,split8_test_score,split9_test_score,split10_test_score,split11_test_score,split12_test_score,split13_test_score,split14_test_score,split15_test_score,split16_test_score,split17_test_score,split18_test_score,split19_test_score,mean_test_score,std_test_score,rank_test_score
53,0.001400625705718994,0.0004900232216241261,0.0011498689651489257,0.0003569657068698654,auto,40,3,distance,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
21,0.0014502763748168944,0.0004977359323857115,0.001150333881378174,0.0003573379873600114,auto,20,3,distance,"{'algorithm': 'auto', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
277,0.0011003732681274414,0.0003001054890918434,0.0012001276016235351,0.0004000426475492457,brute,30,3,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
245,0.0011502981185913086,0.00035715248858201725,0.0012502312660217286,0.0004330708356920061,brute,10,3,distance,"{'algorithm': 'brute', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
261,0.0012001633644104005,0.00039993537520894006,0.0052512168884277345,0.01083236733451826,brute,20,3,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
229,0.0013493657112121581,0.00047572570415395463,0.0012522339820861816,0.00043357411981671427,kd_tree,50,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 50, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
69,0.001300048828125,0.00045862541819143617,0.0011504530906677247,0.0003572215893811942,auto,50,3,distance,"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
5,0.0016003489494323731,0.0004901696284207572,0.0012002348899841308,0.0004001086457314957,auto,10,3,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
293,0.0012000679969787597,0.0004001320666994315,0.0012504339218139648,0.0004332567787085648,brute,40,3,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
309,0.001200258731842041,0.0004001260531848902,0.001200258731842041,0.00040000682970642564,brute,50,3,distance,"{'algorithm': 'brute', 'leaf_size': 50, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
85,0.001300513744354248,0.0004582430698239367,0.0010999560356140137,0.0003000063572534806,ball_tree,10,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
101,0.0012003183364868164,0.00039994771363267834,0.0011002302169799804,0.0002999549165604313,ball_tree,20,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
181,0.0015005111694335938,0.0004998209526055596,0.0010500431060791015,0.0002179026026532391,kd_tree,20,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
197,0.0013502240180969238,0.0004770741402813161,0.0012003183364868164,0.00040009657120108156,kd_tree,30,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 30, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
165,0.0016001462936401367,0.0004900040823111989,0.0011004328727722168,0.00030000661304333605,kd_tree,10,3,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
133,0.0012502431869506835,0.00043292645968519874,0.0011002659797668458,0.00030002242232785443,ball_tree,40,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
37,0.0013502836227416992,0.0004771551830011792,0.0012503743171691894,0.00043326374784839034,auto,30,3,distance,"{'algorithm': 'auto', 'leaf_size': 30, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
149,0.0012002348899841308,0.0004003169797081578,0.0013003110885620116,0.0004581152719264408,ball_tree,50,3,distance,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 3, 'weights': 'distance'}",0.5652173913043478,0.6956521739130435,0.6086956521739131,0.6086956521739131,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6086956521739131,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.7391304347826086,0.782608695652174,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.691304347826087,0.07130964985589879,201
135,0.0011002659797668458,0.0002999429790689535,0.0011503100395202637,0.00035684732353279,ball_tree,40,4,distance,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
263,0.0011500835418701172,0.0003572093469735569,0.0013004064559936524,0.00045841705672993897,brute,20,4,distance,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
87,0.0012005209922790528,0.00040011452738456427,0.0011501550674438477,0.0003571463036765383,ball_tree,10,4,distance,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
50,0.001500248908996582,0.0005001310489080327,0.0015502572059631348,0.0004976967473188295,auto,40,2,uniform,"{'algorithm': 'auto', 'leaf_size': 40, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
82,0.0015003442764282226,0.0005000832333751614,0.0013002514839172362,0.0004582062786555132,ball_tree,10,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 10, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
274,0.001250314712524414,0.0004330227886698754,0.0018503904342651368,0.0003571325042347499,brute,30,2,uniform,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
178,0.001500391960144043,0.0004999878682676127,0.0014002203941345214,0.0004901108134730973,kd_tree,20,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
130,0.0011001944541931153,0.00030036416456814537,0.0016504406929016113,0.0004769717352919605,ball_tree,40,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 40, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
279,0.0013001918792724609,0.00045837536811155184,0.001300346851348877,0.000556905318545036,brute,30,4,distance,"{'algorithm': 'brute', 'leaf_size': 30, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
258,0.0015503764152526855,0.0004977321292362679,0.002100419998168945,0.0006247447839873172,brute,20,2,uniform,"{'algorithm': 'brute', 'leaf_size': 20, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
183,0.0015503168106079102,0.0004975105203684248,0.001050269603729248,0.0002179596945410356,kd_tree,20,4,distance,"{'algorithm': 'kd_tree', 'leaf_size': 20, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
71,0.0013002991676330567,0.0004582272995293775,0.0011503815650939942,0.0003572512509193582,auto,50,4,distance,"{'algorithm': 'auto', 'leaf_size': 50, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
7,0.001500403881072998,0.0005004768205982274,0.0010501503944396972,0.00021815140096933142,auto,10,4,distance,"{'algorithm': 'auto', 'leaf_size': 10, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
290,0.001150357723236084,0.0003573277364418845,0.0016502737998962402,0.00047709877988022324,brute,40,2,uniform,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
146,0.0011501669883728026,0.00035690750268598117,0.0014504075050354003,0.0004975933315866228,ball_tree,50,2,uniform,"{'algorithm': 'ball_tree', 'leaf_size': 50, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
167,0.0017504572868347168,0.00043309873470283723,0.0011002302169799804,0.00029999453976121444,kd_tree,10,4,distance,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
295,0.0010501623153686523,0.00021781984670892835,0.0013002991676330567,0.0004584612242570753,brute,40,4,distance,"{'algorithm': 'brute', 'leaf_size': 40, 'n_neighbors': 4, 'weights': 'distance'}",0.6521739130434783,0.6956521739130435,0.6086956521739131,0.5652173913043478,0.8260869565217391,0.6086956521739131,0.6521739130434783,0.6521739130434783,0.782608695652174,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.782608695652174,0.7391304347826086,0.6086956521739131,0.8260869565217391,0.6956521739130435,0.6521739130434783,0.6956521739130435,0.5217391304347826,0.6869565217391305,0.08087424016407944,221
162,0.0015004515647888184,0.0005001904412763856,0.0015002250671386718,0.0005000594108542912,kd_tree,10,2,uniform,"{'algorithm': 'kd_tree', 'leaf_size': 10, 'n_neighbors': 2, 'weights': 'uniform'}",0.6956521739130435,0.6956521739130435,0.5652173913043478,0.6521739130434783,0.7391304347826086,0.6521739130434783,0.6956521739130435,0.5652173913043478,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.6956521739130435,0.7391304347826086,0.7391304347826086,0.6956521739130435,0.7391304347826086,0.6956521739130435,0.6521739130434783,0.7391304347826086,0.6086956521739131,0.6869565217391305,0.05430433042085562,221
